,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
51,1495525310634,0.3093958030152169,0.01612560302493526,0.23835538339649845,0.25184781779817306,0.03050248051205724,0.2638407752588005,rotateclockwise
52,1495525310684,0.28944178468278486,0.02732546290602459,0.20664074954594075,0.209794600595018,0.03652779160426697,0.22297324833011575,rotateclockwise
53,1495525310734,0.21871558225170085,0.022678033093608174,0.1403780677843019,0.14112503624136136,0.03434011338934202,0.1407497013029969,rotateclockwise
54,1495525310784,0.10567855864676627,-0.0659211974577575,0.05060964958111832,0.04774060995403425,0.002696898809245732,0.0276721416382479,rotateclockwise
55,1495525310834,-0.023456436454551113,-0.12096244635750476,-0.04403445117120387,-0.035038953014022885,-0.04840157141460377,-0.08616321253294161,rotateclockwise
56,1495525310885,-0.1457732589594822,-0.15016768057475374,-0.1245718874513991,-0.10749136071297709,-0.08410854679037714,-0.1747915118635115,rotateclockwise
57,1495525310934,-0.23445517226645482,-0.10856515927088525,-0.17673921868433523,-0.17203210642191882,-0.11896314478133653,-0.22178391709560322,rotateclockwise
58,1495525310984,-0.2776336615333499,-0.08898304948972371,-0.1923582237694618,-0.2072626833490689,-0.15330189071913752,-0.2244289396973111,rotateclockwise
59,1495525311034,-0.27083509064776407,-0.018466013250341785,-0.1713165136223282,-0.20064612100099577,-0.17977502978490414,-0.18073767763223408,rotateclockwise
60,1495525311085,-0.21435470501254747,0.06525101524403219,-0.11810355934154221,-0.15710716626538038,-0.18739045538938673,-0.10653812692500138,rotateclockwise
61,1495525311134,-0.11522347945881324,0.0855739368095115,-0.04355467845554957,-0.08090494934972448,-0.1706785917570948,-0.016565059652716648,rotateclockwise
62,1495525311184,0.003058234302117561,0.08271811106886838,0.0373000095435949,0.010736754729664337,-0.13561146771642488,0.07227645763045297,rotateclockwise
63,1495525311234,0.11474451025366908,0.10250325976129805,0.10630423759478765,0.08819751401377045,-0.10077476246906103,0.1436423216463455,rotateclockwise
64,1495525311285,0.20410083242671997,0.08988056099206594,0.15081234621974793,0.14335898124642107,-0.09150567848359538,0.18214612107797973,rotateclockwise
