,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
20,1495479784350,0.2990614153507747,0.023889746409124727,-0.03152813606233189,0.3218220494562319,0.4147781398296218,0.3454229493254753,updown
21,1495479784399,0.2401870426232018,0.03664993554760081,-0.057661267173497274,0.2792220542748552,0.33952441593947613,0.2779971025733319,updown
22,1495479784449,0.10790509341410275,-0.007030375262450838,-0.06957943433363188,0.07392260791845044,0.25735532938739636,0.11757616430822226,updown
23,1495479784502,-0.05269098667578388,-0.07148790214551519,-0.13829478771175346,-0.18986403742537802,0.23533565715364485,-0.07603141721177988,updown
24,1495479784550,-0.17719892033727408,0.01566955162577954,-0.06989437931584999,-0.2325233961197964,0.2644921332318185,-0.22739142129862136,updown
25,1495479784599,-0.22636333289609728,0.009033614095461452,-0.02383045387957898,-0.22718653999249425,0.26795286067341434,-0.2911535162045529,updown
26,1495479784650,-0.18502659722158712,0.04237645920214726,0.0232985446179233,-0.13024724069969953,0.2125014384590016,-0.23249675680279758,updown
27,1495479784701,-0.07478599141785297,0.17965156367704932,-0.00026672586746536803,0.01547912148437565,0.15119922938271105,-0.09479017850952613,updown
28,1495479784751,0.053809755540658956,0.043220269297205245,0.038497695235256646,0.15443396273034904,0.14808160675350981,0.05990679581605681,updown
29,1495479784800,0.15159094074343682,0.15978433846986187,0.1321268417937895,0.18254776686603524,0.18162723217575094,0.1796322386214144,updown
30,1495479784849,0.19078408296711916,0.07276347041234518,0.09820913084731056,0.20477847161667925,0.1965274780749716,0.22770916876330977,updown
