timestamp,alpha,beta,gamma,accX,accY,accZ,movement
1487771985043,92,11,7,-1.39044189453125,2.13250732421875,8.495452880859375,leftright
1487771985093,93,10,7,-1.997955322265625,2.239410400390625,10.266891479492188,leftright
1487771985143,93,10,7,-1.735687255859375,2.650299072265625,9.061721801757812,leftright
1487771985193,93,10,6,-3.0901336669921875,2.8684234619140625,9.556610107421875,leftright
1487771985243,94,9,5,-5.1745452880859375,2.9317626953125,9.028045654296875,leftright
1487771985294,98,8,4,-5.3548126220703125,1.6726531982421875,10.878021240234375,leftright
1487771985343,101,8,4,-3.762939453125,0.065887451171875,9.836944580078125,leftright
1487771985393,108,9,2,0.5470123291015625,-1.175872802734375,8.883880615234375,leftright
1487771985444,117,8,0,3.51007080078125,-1.5489044189453125,9.433074951171875,leftright
1487771985493,124,7,-2,5.350311279296875,-2.58172607421875,9.870071411132812,leftright
1487771985543,129,6,-4,10.137100219726562,-2.7911529541015625,9.395034790039062,leftright
1487771985593,130,6,-5,10.53900146484375,-2.2290496826171875,8.247512817382812,leftright
1487771985643,125,5,-5,5.2804412841796875,-1.9532470703125,10.008209228515625,leftright
1487771985694,118,4,-4,2.671875,-1.8078155517578125,11.03948974609375,leftright
1487771985743,108,5,-3,1.39471435546875,-2.2494964599609375,10.277862548828125,leftright
1487771985793,96,7,-1,-1.9166717529296875,-2.0863494873046875,9.431182861328125,leftright
1487771985843,86,7,0,-6.8722076416015625,-0.3493194580078125,9.3472900390625,leftright
1487771985893,79,8,2,-9.556976318359375,1.1984405517578125,9.100387573242188,leftright
1487771985944,77,9,4,-9.827285766601562,1.771514892578125,8.804458618164062,leftright
1487771985993,78,9,5,-8.191421508789062,1.823333740234375,8.179672241210938,leftright
1487771986043,85,9,4,-5.7915496826171875,0.6043243408203125,8.571868896484375,leftright
1487771986093,89,8,4,-4.7111663818359375,0.23370361328125,10.357284545898438,leftright
1487771986143,99,7,2,-0.5571136474609375,-1.4613189697265625,10.1142578125,leftright
1487771986193,109,7,0,1.97320556640625,-0.9036712646484375,8.853775024414062,leftright
1487771986243,118,6,-2,2.5208587646484375,-1.6152191162109375,10.35498046875,leftright
1487771986295,127,5,-3,8.195846557617188,-2.136383056640625,9.950973510742188,leftright
1487771986343,130,4,-5,7.7560882568359375,-2.13494873046875,9.954177856445312,leftright
1487771986393,130,4,-5,7.8973236083984375,-2.0876312255859375,10.020004272460938,leftright
1487771986443,128,4,-5,6.9607086181640625,-1.7491912841796875,9.02716064453125,leftright
1487771986493,122,5,-5,5.144989013671875,-2.029541015625,9.562362670898438,leftright
1487771986544,114,5,-3,3.0540924072265625,-2.1875457763671875,9.449127197265625,leftright
1487771986594,104,6,-2,0.6505889892578125,-1.8231658935546875,9.277816772460938,leftright
1487771986644,97,6,0,-5.4023895263671875,-1.353546142578125,9.263931274414062,leftright
1487771986694,84,6,1,-9.141754150390625,0.75982666015625,9.707916259765625,leftright
1487771986744,80,6,3,-9.71905517578125,1.6480712890625,10.82769775390625,leftright
1487771986793,81,6,4,-8.48590087890625,1.5447235107421875,9.56427001953125,leftright
1487771986844,84,7,4,-6.1794891357421875,0.9665069580078125,9.605880737304688,leftright
1487771986894,89,7,4,-4.59222412109375,0.2498626708984375,9.518646240234375,leftright
1487771986944,99,7,3,-1.802337646484375,-0.38629150390625,9.820693969726562,leftright
1487771986993,108,7,1,-1.65692138671875,-0.376556396484375,9.306869506835938,leftright
1487771987043,117,7,-1,3.63946533203125,-1.8031768798828125,8.468536376953125,leftright
1487771987093,122,6,-3,6.496490478515625,-1.7689208984375,9.975418090820312,leftright
1487771987147,128,5,-5,7.6419219970703125,-1.9916229248046875,9.225006103515625,leftright
1487771987194,130,4,-6,8.382049560546875,-2.4713592529296875,9.43707275390625,leftright
