,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
162,1495525244172,0.14974474209698746,-0.391656360093132,-0.591865234367095,-0.5332207262153056,0.03536590157500425,0.22599526102980103,leftright
163,1495525244222,0.07988643322518384,-0.3385548536221081,-0.5510355800349707,-0.5064515480782471,-0.08779567813203502,0.13397159476928913,leftright
164,1495525244272,0.08575944863890173,-0.06923075220257126,-0.44686352551065156,-0.40691508749275535,-0.18899570676528818,0.0885158726000243,leftright
165,1495525244323,-0.02582381495407488,0.07624363470543614,-0.29033093894331413,-0.24852023546910454,-0.24906450956226592,-0.07143988785554019,leftright
166,1495525244372,-0.04578941142228715,0.2013687990945034,-0.10638887109815552,-0.07872620611069049,-0.2845543465644765,-0.13222046888438183,leftright
167,1495525244422,-0.03861275806728944,0.21741034915601687,0.09504766456689859,0.10941851855821888,-0.26849798040395406,-0.1611365627799803,leftright
168,1495525244473,-0.07186800877584712,0.28808280846990786,0.28535782763010736,0.2860469837833138,-0.1920996989491592,-0.16260518913030422,leftright
169,1495525244522,0.09014669946684632,0.33773625510022376,0.4477526501889242,0.45578859785170817,-0.08824813318738217,0.1009110816810386,leftright
170,1495525244572,0.21259956223498258,0.2966584544011839,0.5543591802848324,0.5829092308873506,0.004194690904174882,0.2308639476803971,leftright
171,1495525244621,0.1302138556513314,0.34338732163889274,0.5920193352299321,0.6419832127975684,0.05467907048827399,0.16782199134514314,leftright
172,1495525244672,0.024199182324379946,0.29142720178750753,0.5528834565908024,0.6031994125929506,0.07210429347573123,0.06713647598976258,leftright
173,1495525244722,-0.1458515047927154,0.19250977066510638,0.438586947750304,0.46920026919205704,0.03407788593350722,-0.1402517754036468,leftright
174,1495525244772,-0.299623988429633,-0.06512451984585521,0.2612103173498746,0.27446362839497085,0.01188044092783114,-0.30924727929046497,leftright
175,1495525244824,-0.22444722945871387,-0.17664282504794468,0.051127826822042574,0.05237492085209504,0.0009044640494358212,-0.28999038978525105,leftright
176,1495525244872,-0.11410686974998009,-0.3644220463522285,-0.17157252050478491,-0.17778280939343274,-0.01694051983738348,-0.1413846944980859,leftright
177,1495525244922,0.05456215815104344,-0.39120016427096654,-0.3719526277775655,-0.3862098094731772,-0.026140609115902616,0.036069322932079755,leftright
178,1495525244972,0.08994552717155932,-0.5079987646896111,-0.5319617696808828,-0.5669610765796468,-0.09153364161645408,0.13991148160855083,leftright
179,1495525245023,0.17999954229356685,-0.3185900722792414,-0.6193393402243131,-0.6711623369118328,-0.1359376388149315,0.26471084630997804,leftright
180,1495525245071,-0.023943660209303233,-0.29586153708717466,-0.6186266711722644,-0.6792944259060156,-0.17369017141066662,0.16430892455188112,leftright
181,1495525245122,-0.048819118715233624,-0.2963804081430329,-0.534395500578039,-0.6018970546696759,-0.19379291811526622,0.015482831789818121,leftright
