,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
42,1490725152073,0.8409462853519039,0.21230426535759855,0.877075159563969,0.8596015416818137,0.5411797807557587,0.5891165026925049,rotateclockwise
43,1490725152123,0.7991726579295354,0.26022249980201223,0.8123267282925728,0.7711474909132665,0.5297302028496749,0.5434112430361807,rotateclockwise
44,1490725152174,0.5970905378926832,0.2249082380888368,0.5810913208322748,0.5213830720529627,0.39353005227272153,0.36178574614969083,rotateclockwise
45,1490725152229,0.27621926109248995,0.15125278592764604,0.23561320006549008,0.1636482920225385,0.17121283199080162,0.1305868485778509,rotateclockwise
46,1490725152274,-0.09308672757235872,0.05308769186900352,-0.14226789485482505,-0.19176670843948754,-0.07095018714063873,-0.12851840762184427,rotateclockwise
47,1490725152323,-0.4473808780400154,-0.07165033878939607,-0.4842218750998392,-0.4916062664775014,-0.2740955284956102,-0.362492233189113,rotateclockwise
48,1490725152374,-0.7027889963698877,-0.14478491777595245,-0.72603393760764,-0.6834238517152148,-0.41761440450671966,-0.510850582353598,rotateclockwise
49,1490725152423,-0.8222538752057974,-0.1973747247098966,-0.8325848460747713,-0.763278497095065,-0.4974929514883657,-0.5588044540103657,rotateclockwise
50,1490725152473,-0.7824430121340167,-0.2582220884933031,-0.7769293146222481,-0.7055639849578322,-0.5105451099691732,-0.4950142386241893,rotateclockwise
51,1490725152523,-0.5806134609888305,-0.2022130192895325,-0.5736890714955517,-0.5291719899951663,-0.4560168574472412,-0.3575150017474655,rotateclockwise
52,1490725152573,-0.27632164700127815,-0.16943777244718244,-0.25249239437724375,-0.2362129488351459,-0.31714561923503115,-0.12170657846923695,rotateclockwise
53,1490725152623,0.08838648077813312,-0.03713495670815005,0.1261944344156485,0.1285275723763457,-0.1081558559472719,0.11584268478808317,rotateclockwise
54,1490725152673,0.4320372648738256,0.05667962857250248,0.4850764413858245,0.47914343063019627,0.13360165962378595,0.353737893528504,rotateclockwise
55,1490725152724,0.6928234990610546,0.13972648345215136,0.7448713748047938,0.7381250608968503,0.3486955460750832,0.5210651505631837,rotateclockwise
56,1490725152774,0.8102800183778343,0.21477599455639526,0.8499077932932164,0.8413641174291305,0.4691616956352149,0.5692941290386877,rotateclockwise
