,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
10,1495479783849,0.38072416933545006,0.008297408412306856,-0.0025707514798981265,0.506818848068093,0.40102934400181983,0.537662051298533,updown
11,1495479783899,0.37503976934991995,-0.030211852990940844,0.03307239173355164,0.3740326545573567,0.3742857670460036,0.47078603670622315,updown
12,1495479783950,0.21500173864353922,-0.18279155964829077,0.05634677986249206,0.071190403549711,0.28624363386497276,0.2434902622226268,updown
13,1495479783999,-0.015094150811473585,-0.22865082582429525,0.07818080447534355,-0.15968087153680044,0.24404136887376993,-0.05479797744271602,updown
14,1495479784053,-0.21568296754918864,-0.12272830601963643,0.13250585451596444,-0.2853917792126599,0.26583884201577185,-0.31162175720835683,updown
15,1495479784100,-0.31367810968834386,-0.037445425123380574,0.1590545819456489,-0.32436894790361603,0.2755674115559481,-0.4191239802118761,updown
16,1495479784153,-0.26698973095607864,-0.0025319601134358477,0.24971641130358727,-0.15117887989994025,0.2607029296342099,-0.3460733315604185,updown
17,1495479784205,-0.1046976506552709,0.056092289276504545,0.05455818018735131,0.02348707646599812,0.26531877249493657,-0.12909854278309202,updown
18,1495479784251,0.09548398830116335,-0.023951788161856332,0.03424642950958663,0.1700659023760871,0.325271816235437,0.12254597372108403,updown
19,1495479784299,0.24907479835990867,-0.024250109981800244,-0.11694275070654718,0.24921602107430985,0.3984742371567043,0.2933371435660095,updown
20,1495479784350,0.2990614153507747,0.023889746409124727,-0.03152813606233189,0.3218220494562319,0.4147781398296218,0.3454229493254753,updown
