,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
14,1496234957461,0.29111165340665845,0.30686811650193624,0.9401163038458961,0.9284963237550758,0.6363611872218367,0.22032595914907693,leftright
15,1496234957512,0.1855063298117323,0.2582073187813925,0.9191356057297834,0.8948410360545034,0.5881085288049027,0.03955008723844999,leftright
16,1496234957561,0.0895227830327945,-0.026591553350605392,0.7206521278267566,0.6798126420257217,0.3200917605743539,-0.22221648422574292,leftright
17,1496234957611,0.14127337226350242,-0.15639202575228248,0.3933913602432399,0.3459981090217345,0.014699065786891969,-0.017806905208583614,leftright
18,1496234957662,0.0017011432107564483,-0.16350534206331682,0.0008908427523610124,-0.02878047827476747,-0.18196426557064505,0.01183016686090746,leftright
19,1496234957711,-0.1724229902780304,0.02081302807019458,-0.3860522902831514,-0.39171870830041433,-0.2462362740692135,-0.03256315477343632,leftright
20,1496234957761,-0.2673653673829191,0.11287677419589637,-0.6980032930730186,-0.6918476960618283,-0.2380598347625207,0.008691917543573789,leftright
21,1496234957811,-0.2657477845108479,0.11421701262722544,-0.875610561972359,-0.8673375133655614,-0.2145784596621036,0.05092717380944241,leftright
22,1496234957861,-0.16208905673098115,-0.01555033085196994,-0.8883787169000475,-0.8653096868009968,-0.1945494957780887,-0.02016687234889384,leftright
23,1496234957911,-0.11392832598476443,-0.15357791572435706,-0.7356504925604588,-0.6969131282725445,-0.18684669551710656,-0.08001376927046705,leftright
24,1496234957961,-0.0924374384286857,-0.2238489955827636,-0.4497623512359686,-0.40817448297379894,-0.19462317575075,-0.1256179310925572,leftright
25,1496234958013,-0.11499902342032395,-0.14556666346125405,-0.08457881065881687,-0.0606243865021906,-0.1676909774694579,-0.09360423309866137,leftright
26,1496234958061,-0.03363926726975546,0.009880873960824571,0.29585998472935315,0.29987466812567193,-0.002189043718906398,-0.011681958362864139,leftright
27,1496234958112,-0.04619109171584656,0.08240053722021765,0.6229238027346955,0.6188956909956154,0.2870293395841079,-0.13874621541622337,leftright
28,1496234958162,0.09909969089187673,0.11515769904914398,0.8307561053702944,0.825116244791386,0.5254564141027263,0.04532389456850393,leftright
29,1496234958211,0.11640832007186597,0.10666405632680383,0.8746308895147407,0.8632019847289271,0.5532880064501141,-0.007175725377890566,leftright
