,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
134,1495479887773,0.4856052312065581,-0.0695892845550951,0.36098613944853286,0.22605744136666234,0.3887588585026004,0.5207764257457814,updown
135,1495479887817,0.46471419322618396,0.07712743772231863,0.31831914517246257,0.14577976663940453,0.2930469170203348,0.4697979021706387,updown
136,1495479887869,0.3257096192312879,0.16111666351168089,0.06622211606603773,0.23804562702663648,0.0688266437877154,0.27981904569822325,updown
137,1495479887919,0.11296612685799946,0.21717360549045706,-0.08869273310895472,-0.323725813729632,-0.18204784990868414,0.038882949235161404,updown
138,1495479887970,-0.09569332353419588,0.09335162518824279,-0.31938239852121036,-0.07806470208713173,-0.33736184695792565,-0.18915838458776532,updown
139,1495479888017,-0.24325381062840404,-0.018082034759660266,-0.10662290528150785,-0.21613928056914805,-0.24164073791926602,-0.3351041578543501,updown
140,1495479888068,-0.30392738916888334,-0.011626758711870147,0.019531704536399755,0.11473440831206302,-0.07153219700141045,-0.3706544740355124,updown
141,1495479888117,-0.28395075778855133,0.04832579301240926,0.05655204568299302,-0.06543390351226548,0.1054801052570301,-0.290028908146716,updown
142,1495479888169,-0.19990051997856687,0.0606583163791257,-0.24001003166427434,-0.22932662075692548,0.24502522792927842,-0.13842764645822514,updown
143,1495479888217,-0.08632085344064247,0.10812365017830562,-0.1912265520156731,0.13446636000460385,0.32038361739214416,0.022375975464818666,updown
144,1495479888268,0.002050401171096324,-0.03796283609786644,0.06069009618102119,-0.1276023001624431,0.29961360513318264,0.10407681845785394,updown
145,1495479888320,0.052545803227247466,0.0249901055388504,0.268455687297628,-0.024435747855838377,0.3179068299920966,0.13406869888725081,updown
146,1495479888368,0.06258101574118256,-0.028952135634435505,0.41913251996333717,-0.10978107882996158,0.27215117575790787,0.09779627352266207,updown
147,1495479888417,0.04399269351257439,-0.07286493619186915,0.3376028015024662,0.1442277189011648,0.22627766682452866,0.0566938604927438,updown
