,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
167,1488983733122,0.683051894133289,0.32633113083834736,0.7632667384913103,0.915307277922587,0.6910838443479426,0.6740625666839556,rotateclockwise
168,1488983733173,0.6009847386473596,0.29072331487960174,0.6809629196120589,0.8413201910264316,0.53205625265637,0.5783969324192804,rotateclockwise
169,1488983733221,0.4330399447388108,0.28929976610934516,0.48856667333256426,0.6198498947976193,0.25394832805593576,0.38406100482114275,rotateclockwise
170,1488983733271,0.20338132071323628,0.22193952547123313,0.22627316396670807,0.32342021846384544,-0.05077729690421341,0.13515736652290306,rotateclockwise
171,1488983733321,-0.04494719499351581,0.1688412367694765,-0.060197065140690474,-0.002271897853739841,-0.3229353841312635,-0.11389415793615079,rotateclockwise
172,1488983733372,-0.26836779255553334,0.07180335985734881,-0.31209324301327523,-0.2907842884098455,-0.518444018566346,-0.32136845743865117,rotateclockwise
173,1488983733421,-0.44007873870473235,0.003343859677707753,-0.48839215748923753,-0.5217413244531247,-0.6243661760472118,-0.476985875306944,rotateclockwise
174,1488983733471,-0.535219195918186,-0.013974347717842124,-0.581498948512606,-0.6727804474177248,-0.639490861404875,-0.532802942810621,rotateclockwise
175,1488983733521,-0.5589844754459394,-0.06615428342887363,-0.6042731244661356,-0.7413711808125963,-0.5647720403809867,-0.521856283506386,rotateclockwise
176,1488983733571,-0.5163803915458948,-0.07443587596205607,-0.5483623974283768,-0.7357038867924489,-0.43554883877380524,-0.460364410605506,rotateclockwise
177,1488983733621,-0.40998276624215574,-0.042133087048682565,-0.4320408945193975,-0.653032933784583,-0.2938372789688324,-0.3274789784038034,rotateclockwise
178,1488983733671,-0.26562747202934045,-0.06855305519946774,-0.27067182934503076,-0.49194747808278616,-0.05781298847785778,-0.16275146373987248,rotateclockwise
179,1488983733721,-0.09304459155899901,-0.04497707547841937,-0.06945993532112993,-0.2586581075176664,0.176098875661099,0.023946492984767677,rotateclockwise
180,1488983733771,0.07970383175545599,-0.08178437799975646,0.1336001699696449,0.025405416197600866,0.42608749657129097,0.20346455100478672,rotateclockwise
181,1488983733821,0.23649789066292393,-0.06071325223512429,0.32181895183067155,0.33215073492756586,0.6441541880238624,0.33043895660761424,rotateclockwise
182,1488983733871,0.3603735497398395,0.11329770850738505,0.4870006727344881,0.6069513565264408,0.7953697634684496,0.41366910046415706,rotateclockwise
183,1488983733927,0.41851720046963153,0.08063717077253989,0.5533061679793088,0.770870398795463,0.83241811741114,0.4355561799298058,rotateclockwise
184,1488983733971,0.41094663070865417,0.16819948502514573,0.5292659616556301,0.7984659699790237,0.7018538017133171,0.38867744754730343,rotateclockwise
