,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
108,1495479788750,0.0877914508006149,0.18259964041484256,0.1348097341182586,0.05627323078246826,-0.4674189037272696,0.08727376212091913,updown
109,1495479788800,0.08249936093281328,0.03380656510165566,-0.05625666426883569,-0.08048146079837333,-0.4956082590476718,0.060528443811964934,updown
110,1495479788850,0.06371637838390577,0.1551823421873297,0.13303874261882892,-0.08805155513534976,-0.4741565423486684,0.018238089714645904,updown
111,1495479788900,0.03634600893950238,0.044237803398621656,-0.04904283380920876,-0.0435334374367399,-0.4221303592034178,-0.031328709604951745,updown
112,1495479788950,0.0031510814364704106,0.09668989282827473,0.030490644677597697,-0.003469257286723437,-0.3899107766462234,-0.07009749883245502,updown
113,1495479788999,-0.020734892129474665,0.018662770807698605,-0.1891077119211233,-0.09731274732337052,-0.4032110090661585,-0.08513069285510871,updown
114,1495479789050,-0.025665400608228063,0.04548489892063676,-0.1205787024749205,-0.18682828492516232,-0.39806269550038564,-0.06708479412422277,updown
115,1495479789100,-0.022091173444974542,-0.06386890262990005,-0.18364512489571821,-0.23765580134438247,-0.3692491914592833,-0.02884401661153804,updown
116,1495479789149,-0.014203419460888935,-0.005635396987150727,-0.09314133710657234,-0.04511688935990895,-0.3130634019730745,0.0012572011017370837,updown
117,1495479789200,-0.010168948858848191,0.04956360911162791,0.10163821158619138,0.03956459971492074,-0.2858262886541371,0.029860851710515016,updown
118,1495479789251,-0.008245001858443691,0.23168838658507723,0.16863244792857532,-0.029780421335155707,-0.3238154189210323,0.038612576435931065,updown
