,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
39,1490703115648,0.8525079912831042,0.6096119483332575,0.4400837192870545,0.45465113546549135,0.3255877658932581,0.8068710630142385,updown
40,1490703115697,0.7520428490925523,0.46834900356996423,0.3382594787758209,0.32923151785653054,0.18794288792123148,0.6863615542496752,updown
41,1490703115748,0.48226846085566066,0.3014728019898331,0.14710134180858472,0.13717631140472047,-0.11703270421361285,0.41408874544897173,updown
42,1490703115797,0.1032196994986853,0.002138075802074815,-0.019090265569506958,-0.16208024956087966,-0.32879495633905187,0.055734877621978714,updown
43,1490703115847,-0.29526773024851133,-0.13193272380903678,-0.17610130266029156,-0.24321442369324273,-0.2684229763286845,-0.3011315179387167,updown
44,1490703115898,-0.6224849764237282,-0.45853480201075886,-0.1750828529371273,-0.2213777207757485,0.009025350852154296,-0.6014368861958937,updown
45,1490703115947,-0.8011919299620027,-0.5274162474846811,-0.2256303271343092,-0.13302502740271768,0.27730798165679127,-0.7605379653671509,updown
46,1490703115997,-0.8061734303061111,-0.5892144906998832,-0.24495825784178565,0.0017457017291343064,0.3077871108224235,-0.7486157073109538,updown
47,1490703116048,-0.6306486554025842,-0.36463742365954793,-0.20230422713847682,-0.06656264779258506,0.0786727781437585,-0.5799717834648315,updown
48,1490703116098,-0.3174351702126125,-0.19387622072410418,-0.10718836079115059,-0.1100683703122166,-0.19836273961097256,-0.2733578865828398,updown
49,1490703116149,0.06439885164874476,0.030649137264240102,-0.07330780010835747,-0.08188681423423687,-0.270120812856424,0.0942808636858412,updown
50,1490703116197,0.43313797001139714,0.30220605266887235,0.07441598454202912,0.05170922168367889,-0.12444421944136504,0.4350170796222211,updown
51,1490703116247,0.7089957163467527,0.46432980156841025,0.2357553418310301,0.27382056936034804,0.18729856492653382,0.6857233349336302,updown
52,1490703116298,0.8248987153078036,0.6086852290754182,0.36778115156589636,0.37475052641061374,0.3973881961445847,0.7831928357291789,updown
