,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
94,1495480158556,-0.0028890073442786723,-0.1375734021556034,-0.06961587405490154,0.013019779766236448,-0.22701039817665475,-0.033955681833596214,leftright
95,1495480158606,-0.0418816836091197,-0.26057934611689004,-0.08926382651425432,-0.011079691011538934,-0.21452899289636446,-0.002130822814026171,leftright
96,1495480158660,-0.058430353129448095,-0.30604210810763266,-0.10360519672042179,-0.04593760348889333,-0.205993147075315,0.0037423517467906906,leftright
97,1495480158708,-0.048279651622810824,-0.2805628410112308,-0.10723414090412849,-0.07282325029152761,-0.20242859525160803,-0.04517865938400503,leftright
98,1495480158756,-0.1205464557925219,-0.19117119315941078,-0.0910847487511455,-0.08696226617943166,-0.20679094370662104,-0.04473511252917348,leftright
99,1495480158806,-0.06294129345281135,-0.15436233058602497,-0.055792927140628557,-0.06626098689369504,-0.2154793717390379,-0.026752904146415398,leftright
100,1495480158856,-0.008919443893652707,-0.1497534489697378,-0.006718685311557396,-0.02132231350120203,-0.21945783133388003,0.033696745982457026,leftright
101,1495480158906,-0.03184708082396101,0.0061797788819239865,0.04541289735292208,0.03262561547538356,-0.24056888994439424,0.001076044807162179,leftright
102,1495480158957,0.0016455320466867485,0.11286665244527826,0.09445160169603578,0.07280766835160635,-0.27922298241372207,0.016590368839097706,leftright
103,1495480159006,0.019625151984420396,0.14793749461507094,0.12498761093211448,0.08984487216124569,-0.3139976526162554,0.05678185820209359,leftright
104,1495480159056,0.03880695653650457,0.21741770021771437,0.13520628669240736,0.07774828568327515,-0.329552784314805,0.03419274099697667,leftright
105,1495480159106,0.006742946419706944,0.258986275494185,0.1332733606324215,0.07135360286609882,-0.3279767937033805,0.023802771592830785,leftright
106,1495480159156,-0.06759137415010336,0.3142426420507682,0.11726550502349284,0.0617935316468916,-0.30894776410280256,-0.06425418331503432,leftright
107,1495480159207,-0.1656800683333684,0.27538224253430416,0.08391605802933647,0.03511525743990276,-0.29183880680135954,-0.1253355979274629,leftright
108,1495480159256,-0.11114956973137191,0.20979425811464558,0.03767750339228945,0.0038050500748092603,-0.29516316251696845,-0.08787659670193866,leftright
109,1495480159306,-0.006180453618365561,0.23436870062925794,-0.012602031797949432,-0.024803243547935786,-0.3121168136174151,0.013198683342748211,leftright
110,1495480159356,0.08648091291405464,0.04878039191948311,-0.06189844628395135,-0.06442720853545418,-0.3447554078735958,0.09392091302643447,leftright
111,1495480159406,0.1740410717366878,0.023051743130395246,-0.1027897860971232,-0.10196242320499525,-0.3889096287176192,0.14763926650603776,leftright
112,1495480159462,0.18956314907627578,-0.11004069225798987,-0.13069071807447505,-0.12548287398570285,-0.4201847237923238,0.07579105965608454,leftright
