,timestamp,alpha,beta,gamma,accX,accY,accZ,movement
30,1495480319880,0.40690890725317197,0.03565033150338645,0.4412895590889533,0.4666840611929145,0.39306154945139804,0.33477668751025136,leftright
31,1495480319930,0.30916536298133335,0.10173627787256577,0.41184516453498815,0.41769789484009395,0.3552384722942422,0.3022176345757343,leftright
32,1495480319981,0.13366909102816543,0.15508640939180635,0.24309502957731577,0.2212875493333826,0.24141583527171054,0.1578587134929931,leftright
33,1495480320036,-0.07125164449406081,-0.0437879648538695,-0.0008541510624138243,-0.03002099012371891,0.096000721927795,-0.060658454374408484,leftright
34,1495480320080,-0.16444475269937547,-0.187159896040416,-0.23922491877382976,-0.2695495067576709,-0.0402652646310261,-0.22076922596000143,leftright
35,1495480320131,-0.2030062151604199,-0.225111640950924,-0.38388249183009887,-0.4122659813337535,-0.11740083435283712,-0.20417303013410468,leftright
36,1495480320184,-0.22931575138696345,-0.13220472492314955,-0.3875034553165872,-0.3927340746735204,-0.11196840924184498,-0.187086055247538,leftright
37,1495480320231,-0.24068726759032233,-0.001085195614346819,-0.27406242551725385,-0.2414722540778826,-0.049830558804706104,-0.12095501695901519,leftright
38,1495480320280,0.002098909990114211,0.08966586715269383,-0.08626574791757491,-0.029739535190855315,0.026766402815853723,-0.015454752411332243,leftright
39,1495480320330,0.12674747614194012,0.022296346538297037,0.12075917863727978,0.18300879240565562,0.11167983624685386,0.1287691016186297,leftright
